"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"DS_SITUACAO_JULGAMENTO_URNA";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA";"BENS_TOTAL"
250002018909;"GISELE CASARIN DA SILVA";"#NULO";"MOBILIZA";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"#NE";"S";"DEFERIDO";112;"NÃO ELEITO";10000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002018923;"MARIA APARECIDA DE SOUZA MARQUES";"#NULO";"MOBILIZA";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";45;"NÃO ELEITO";0;"#NULO";"#NULO";220000
250002018907;"LUZIA MARIA VIDICA CANDIDO";"#NULO";"MOBILIZA";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ENFERMEIRO";"#NE";"N";"DEFERIDO";425;"NÃO ELEITO";15000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002018941;"VALDINEI FELIX DOS SANTOS";"#NULO";"MOBILIZA";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"#NE";"N";"DEFERIDO";344;"NÃO ELEITO";1879;"OUTROS RECURSOS";"Recursos próprios";24000
250002363842;"MARIA ANGELA ABDUCH";"#NULO";"PCO";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";53;"NÃO ELEITO";35420,86;"FUNDO ESPECIAL";"Recursos de partido político";528231,7
250002363849;"JULIANDRA DAPOR AGRADANO";"#NULO";"PCO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"BIBLIOTECÁRIO";"#NE";"N";"DEFERIDO";9;"NÃO ELEITO";37093,8;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002363841;"STEFANIA DE ALMEIDA ROBUSTELLI";"#NULO";"PCO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"#NE";"N";"DEFERIDO";62;"NÃO ELEITO";34497,86;"FUNDO ESPECIAL";"Recursos de partido político";135542,47
250002170969;"RAFAEL CARLOS LABIAPARI GOMES";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";3021;"NÃO ELEITO";34758,15;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";522500
250002170997;"CLAUDIO MARTINS NEVES DE FRANÇA";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";613;"NÃO ELEITO";8597,87;"FUNDO ESPECIAL";"Recursos de partido político";2200000
250002170992;"RICARDO RODRIGUES DOS SANTOS";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";788;"NÃO ELEITO";12633,07;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";153000
250002171010;"PAULO CEZAR ZEFERINO";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";241;"NÃO ELEITO";8597,87;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002170996;"RENATA CARVALHO RIBEIRO GIMENEZ";"#NULO";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";1347;"NÃO ELEITO";34695,78;"FUNDO ESPECIAL";"Recursos de partido político";70000
250002170987;"LUIZ ROBERTO VIEIRA DA ROCHA";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";279;"NÃO ELEITO";7862,75;"FUNDO ESPECIAL";"Recursos de partido político";368000
250002170991;"LEANDRO AUTO DA CRUZ";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";385;"NÃO ELEITO";7960,79;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002171016;"IGOR PRETELIS DE FRANCO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";430;"NÃO ELEITO";9662,59;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";71616
250002171004;"MARCIA LOURENÇÃO KITAGAWA";"#NULO";"PRTB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";273;"NÃO ELEITO";17560,69;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";2100000
250002029350;"ADILSON EUGENIO DA SILVA";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"MÚSICO";"#NE";"N";"DEFERIDO";155;"NÃO ELEITO";18497,84;"FUNDO ESPECIAL";"Recursos de partido político";312000
250002029385;"GUILHERME BARDAUIL BOULOS";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";266;"NÃO ELEITO";38761,49;"FUNDO ESPECIAL";"Recursos de partido político";1269752,43
250002029389;"DOUGLAS MELO DE SOUSA";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";925;"NÃO ELEITO";31822,67;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";301200
250002029395;"VIVIAN CRISTINA DOS SANTOS FELIPE";"#NULO";"SOLIDARIEDADE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"ENFERMEIRO";"#NE";"N";"DEFERIDO";759;"NÃO ELEITO";12553,09;"FUNDO ESPECIAL";"Recursos de partido político";20000
250002029384;"FABIOLA PEIXOTO SANTELLO";"#NULO";"SOLIDARIEDADE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PUBLICITÁRIO";"#NE";"N";"DEFERIDO";255;"NÃO ELEITO";28210,59;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";NA
250002029351;"CLEBER JACOB";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";440;"NÃO ELEITO";56776,83;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";51000
250002029352;"ROSAMARIA DE JESUS DA SILVA";"#NULO";"SOLIDARIEDADE";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";438;"NÃO ELEITO";32758;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";NA
250002029379;"MÁRCIO PEDRAZA AGUILERA";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";224;"NÃO ELEITO";26338,67;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";NA
250002029377;"EDSON JACINTO";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";502;"NÃO ELEITO";30515,42;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";43000
250001913957;"MARIA ELISA DO NASCIMENTO";"#NULO";"PT";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";1891;"SUPLENTE";95642,05;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";NA
250001913953;"NABIL GEORGES BONDUKI";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"#NE";"N";"DEFERIDO";49540;"ELEITO POR QP";1250124,19;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios, Recursos de Financiamento Coletivo";5133792,51
250001913944;"ADRIANO DOS SANTOS";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"#NE";"N";"DEFERIDO";15493;"SUPLENTE";873213,57;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";292953,36
250001913951;"RAUL FELIPE MELO FAJARDO";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"#NE";"N";"DEFERIDO";141;"SUPLENTE";63692,36;"FUNDO ESPECIAL";"Recursos de partido político";NA
250001913973;"MANOEL DEL RIO BLAS FILHO";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";30292;"SUPLENTE";996894,22;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";1737673,36
250001913942;"SENIVAL PEREIRA DE MOURA";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"S";"DEFERIDO";30480;"ELEITO POR MÉDIA";1279965,87;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";3637800,39
250001913940;"CLAUDIO GOMES FONSECA";"#NULO";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"#NE";"N";"DEFERIDO";29782;"SUPLENTE";2487582,03;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";523900
250001913945;"CRISTIANE ALEXANDRE MENDES";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"CANTOR E COMPOSITOR";"#NE";"N";"DEFERIDO";518;"SUPLENTE";112041,5;"FUNDO ESPECIAL";"Recursos de partido político";2800
250001913950;"IVONE MARIA DA SILVA";"#NULO";"PT";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"BANCÁRIO E ECONOMIÁRIO";"#NE";"N";"DEFERIDO";18878;"SUPLENTE";1587638,82;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo";968834,18
250002161332;"JULIANA D AGOSTINI";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"MÚSICO";"#NE";"N";"DEFERIDO";473;"SUPLENTE";463375;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos próprios";15001
250002161319;"SÉRGIO DE MOURA CAVALCANTI";"#NULO";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"MILITAR REFORMADO";"#NE";"N";"DEFERIDO";3696;"SUPLENTE";459375;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";709000
250002161342;"RONI BAPTISTA DE SOUZA";"#NULO";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";999;"SUPLENTE";89375;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";2284
250002161331;"CLAUDIO BATISTA DOS SANTOS";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";612;"SUPLENTE";89375;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";185000
250002161329;"LEANDRO CUSSOLINI FAUSTINO";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PSICÓLOGO";"#NE";"N";"DEFERIDO";689;"SUPLENTE";89375;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";64000
250002173917;"JOAO PAULO RODRIGUES DE SOUZA";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"COMERCIANTE";"#NE";"N";"DEFERIDO";960;"NÃO ELEITO";70000;"FUNDO ESPECIAL";"Recursos de partido político";46009
250002173937;"BRENO SILVA COSTA";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"#NE";"N";"DEFERIDO";490;"NÃO ELEITO";25000;"FUNDO ESPECIAL";"Recursos de partido político";360000
250002034103;"RODRIGO OLEGÁRIO CARMELITA";"#NULO";"PSB";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";2205;"SUPLENTE";61790,81;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de outros candidatos, Recursos de partido político";NA
250002034124;"ARYENE MARTINS ALMEIDA";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";297;"SUPLENTE";16106,81;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";6000
250002034095;"LUIZ AUGUSTO LEONARDO DE CASTRO";"#NULO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ARQUITETO";"#NE";"N";"DEFERIDO";924;"SUPLENTE";53364,81;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político";60000
250002034089;"SERGIO OLIVEIRA DA SILVA";"#NULO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";843;"SUPLENTE";41790,81;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";1197195
250002034088;"ROQUE DA LUZ FERNANDES";"#NULO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"INDÍGENA";"ENGENHEIRO";"#NE";"N";"DEFERIDO";2339;"SUPLENTE";25080,13;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";52000
250002034093;"GERALDO ANTONIO DA NÓBREGA";"#NULO";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"#NE";"N";"DEFERIDO";671;"SUPLENTE";20653,4;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de outros candidatos, Recursos de partido político";NA
250002034104;"JADY KAROLINE VERISSIMO DA SILVA";"#NULO";"PSB";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"#NE";"N";"DEFERIDO";2164;"SUPLENTE";129492,88;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";9146,88
250002034132;"FIDELCINO DOS SANTOS SOUZA";"#NULO";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"GERENTE";"#NE";"N";"DEFERIDO";836;"SUPLENTE";43702;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";70490
250001962485;"LEANDRO ROBERTO";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";2187;"SUPLENTE";242805;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";470060,79
250002334577;"LUCIMARA CORREA DE OLIVEIRA LOUREIRO";"#NULO";"MDB";"FEMININO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";712;"SUPLENTE";51140;"OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos de pessoas físicas, Recursos de partido político";450000
250001962482;"DANIELE SOUZA AKAMINE";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";707;"SUPLENTE";52240;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";615413,98
250001962483;"JOAO ROBERTO VALENÇA SOARES";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";1710;"SUPLENTE";130000;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";NA
250001881810;"SILVIO RICARDO PEREIRA DOS SANTOS";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";53453;"ELEITO POR QP";3701246,14;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos";986914,94
250001881815;"EDEMIR DE MELO";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";4741;"SUPLENTE";257989,09;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";470271,54
250001881797;"VIVIANE MARTINS BUENO";"#NULO";"UNIÃO";"FEMININO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";3089;"SUPLENTE";574795,87;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";1457530,51
250001881829;"HUMBERTO YUDI WATANABE";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"AMARELA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";4232;"SUPLENTE";417999,2;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";311661,92
250001881805;"SILVIO ANTONIO DE AZEVEDO";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"PARDA";"COMERCIANTE";"#NE";"N";"DEFERIDO";63988;"ELEITO POR QP";3640826,79;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";3304576,86
250001881833;"ROBERTA CRISTINA MOREIRA NOVAIS";"#NULO";"UNIÃO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";"#NE";"N";"DEFERIDO";1337;"SUPLENTE";451213,48;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";335,28
250001881826;"ANDRÉ BEZERRA RIBEIRO SOARES";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";17756;"SUPLENTE";763749,2;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";720294,59
250001881794;"BRUNO VINICIUS MONTEIRO DOS SANTOS";"#NULO";"UNIÃO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";15967;"SUPLENTE";651999,2;"OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";777630,83
250001881827;"GUILHERME CORREA FILHO";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";24042;"SUPLENTE";1770682,08;"OUTROS RECURSOS, FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos, Recursos próprios";1826816,48
250001881828;"INES NANY RODRIGUES DA SILVA";"#NULO";"UNIÃO";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";143;"SUPLENTE";441213,48;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";327822,38
250001933061;"EWERTON DA SILVA CARVALHO";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"ADVOGADO";"#NE";"N";"DEFERIDO";3850;"SUPLENTE";350000;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";28000
250001933073;"MARIA DO CARMO PORTELA RUMBO";"#NULO";"PODE";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"DONA DE CASA";"#NE";"N";"DEFERIDO";593;"SUPLENTE";130000;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";202000
250001933066;"MARIA VILANI LEITE RODRIGUES";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"S";"DEFERIDO";304;"SUPLENTE";130000;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";NA
250001933070;"REGINA DIVINA MACHADO";"#NULO";"PODE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";221;"SUPLENTE";102500;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";NA
250001933062;"DANIEL JOSÉ DA SILVA OLIVEIRA";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ECONOMISTA";"#NE";"N";"DEFERIDO";12348;"SUPLENTE";862026,01;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";139688,92
250001933065;"JOSÉ ROBERTO BARBOSA";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";118;"SUPLENTE";62461,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";NA
250001933093;"OSVALDO FENOGLIO VIEIRA";"#NULO";"PODE";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"MÚSICO";"#NE";"N";"DEFERIDO";1521;"SUPLENTE";60000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250001933082;"RICARDO FABRÍZIO PACHECO DE OLIVEIRA";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";4563;"SUPLENTE";324250;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";NA
250001933089;"IOLANDA KEIKO MIASHIRO OTA";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"VIÚVO(A)";"AMARELA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";12480;"SUPLENTE";800000,03;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";774365,75
250001933053;"CAIO MARTINS CABELEIRA";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";1600;"SUPLENTE";135961,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político, Recursos de pessoas físicas";615542,15
250002146897;"WELINGTON JOSE DE CAMARGO";"#NULO";"AVANTE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"CANTOR E COMPOSITOR";"#NE";"N";"DEFERIDO";746;"NÃO ELEITO";53050;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios";220000
250002146932;"MARTINHO DIAS DA SILVA";"#NULO";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";343;"NÃO ELEITO";5000;"FUNDO ESPECIAL";"Recursos de partido político";185000
250002146914;"CLAUDIO ALMIR VIEIRA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROTÉTICO";"#NE";"N";"DEFERIDO";225;"NÃO ELEITO";101002,11;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";1e+05
250002146922;"RENATO DOS SANTOS NASCIMENTO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"#NE";"N";"DEFERIDO";2226;"NÃO ELEITO";7500;"FUNDO ESPECIAL";"Recursos de partido político";40000
250002146934;"FRANCISCA QUELINDEJARA VASCONCELOS SOBIESKI";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";113;"NÃO ELEITO";0;"#NULO";"#NULO";710700
